Date,Particular,Thickness,Voucher No.,Quantity,Weight Per Piece,Weight,Rate,Value
2022-06-16,3.30MM DIR,3.3,AL059,54,7.392,399.168,368.49,19898
2022-06-17,11MM DIR,11.0,AL064,18,24.64,443.52,1115.07,20071
2022-06-17,3.30MM DWR,3.3,AL065,5,7.392,36.96,479.03,2395
2022-06-17,11MM DWR,11.0,AL065,2,24.64,49.28,1449.91,2900
2022-06-17,3.30MM DWR,3.3,AL066,2,7.392,14.784,479.03,958
2022-06-17,7.50MM DWR,7.5,AL066,6,16.8,100.80000000000001,975.69,5854
2022-06-17,17MM DWR,17.0,AL066,1,38.080000000000005,38.080000000000005,2134.02,2134
2022-06-17,3.30MM DIR,3.3,AL066,1,7.392,7.392,368.49,368
2022-06-17,3.30MM DWR,3.3,AL067,6,7.392,44.352000000000004,479.03,2874
2022-06-17,7.50MM DWR,7.5,AL069,25,16.8,420.0,961.27,24032
2022-06-18,5.50MM DWR,5.5,AL072,3,12.32,36.96,772.22,2317
2022-06-18,3.30MM DWR,3.3,AL072,15,7.392,110.88000000000001,479.03,7185
2022-06-18,3.30MM DIR,3.3,AL073,2,7.392,14.784,368.49,737
2022-06-18,3.30MM DWR,3.3,AL076,3,7.392,22.176000000000002,479.03,1437
2022-06-18,3.30MM DWR,3.3,AL077,10,7.392,73.92,479.03,4790
2022-06-18,3.30MM DWR,3.3,AL078,5,7.392,36.96,479.03,2395
2022-06-20,3.30MM DWR,3.3,AL084,8,7.392,59.136,479.03,3832
2022-06-20,7.50MM DWR,7.5,AL085,1,16.8,16.8,976.0,976
2022-06-20,11MM DWR,11.0,AL085,1,24.64,24.64,1450.0,1450
2022-06-20,3.30MM DWR,3.3,AL086,3,7.392,22.176000000000002,479.03,1437
2022-06-20,17MM DIR,17.0,AL088,5,38.080000000000005,190.40000000000003,1642.17,8211
2022-06-20,7.50MM DWR,7.5,AL090,16,16.8,268.8,961.27,15380
2022-06-20,3.30MM DWR,3.3,AL091,10,7.392,73.92,479.03,4790
2022-06-20,3.30MM DWR,3.3,AL092,15,7.392,110.88000000000001,479.03,7185
2022-06-21,3.30MM DIR,3.3,AL096,6,7.392,44.352000000000004,368.49,2211
2022-06-21,7.50MM DWR,7.5,AL100,5,16.8,84.0,961.27,4806
2022-06-21,5.50MM DWR,5.5,AL101,30,12.32,369.6,772.22,23167
2022-06-21,3MM HDHMR,3.0,AL097,2,6.720000000000001,13.440000000000001,543.12,1086
2022-06-22,17MM DWR,17.0,AL103,15,38.080000000000005,571.2,2134.02,32010
2022-06-22,3.30MM DWR,3.3,AL107,8,7.392,59.136,479.03,3832
2022-06-22,3.30MM DWR,3.3,AL107,6,7.392,44.352000000000004,479.03,2874
2022-06-22,3.30MM DWR,3.3,AL110,6,7.392,44.352000000000004,479.03,2874
2022-06-22,7.50MM DWR,7.5,AL112,40,16.8,672.0,961.28,38451
2022-06-23,3.30MM DWR,3.3,AL118,10,7.392,73.92,479.03,4790
2022-06-23,3.30MM DWR,3.3,AL121,6,7.392,44.352000000000004,512.68,3076
2022-06-24,17MM DWR,17.0,AL129,4,38.080000000000005,152.32000000000002,2134.02,8536
2022-06-24,3.30MM DWR,3.3,AL132,5,7.392,36.96,512.0,2560
2022-06-25,3.30MM DIR,3.3,AL135,28,7.392,206.976,368.49,10318
2022-06-25,3.30MM DWR,3.3,AL140,4,7.392,29.568,479.03,1916
2022-06-25,3.30MM DWR,3.3,AL140,10,7.392,73.92,479.03,4790
2022-06-26,7.50MM DWR,7.5,AL143,100,16.8,1680.0,751.07,75107
2022-06-26,3.30MM DWR,3.3,AL143,700,7.392,5174.400000000001,368.17,257719
2022-06-27,3.30MM DIR,3.3,AL146,51,7.392,376.992,368.49,18793
2022-06-27,3.30MM DWR,3.3,AL147,10,7.392,73.92,479.03,4790
2022-06-27,5.50MM DWR,5.5,AL147,1,12.32,12.32,772.22,772
2022-06-27,5.50MM DWR,5.5,AL151,10,12.32,123.2,801.06,8011
2022-06-27,3.30MM DWR,3.3,AL152,10,7.392,73.92,479.03,4790
2022-06-27,3.30MM DIR,3.3,AL153,10,7.392,73.92,368.49,3685
2022-06-27,3MM HDHMR,3.0,AL153,5,6.720000000000001,33.6,543.12,2716
2022-06-28,5.50MM DWR,5.5,AL155,25,12.32,308.0,749.15,18729
2022-06-28,7.50MM DWR,7.5,AL155,1,16.8,16.8,946.53,947
2022-06-28,5.50MM DWR,5.5,AL156,5,12.32,61.6,772.2,3861
2022-06-28,3.30MM DWR,3.3,AL156,5,7.392,36.96,479.0,2395
2022-06-28,3.30MM DWR,3.3,AL157,1,7.392,7.392,479.03,479
2022-06-29,17MM DWR,17.0,AL174,2,38.080000000000005,76.16000000000001,2090.76,4182
2022-06-29,11MM DWR,11.0,AL174,14,24.64,344.96000000000004,1425.88,19962
2022-06-29,3.30MM DWR,3.3,AL176,50,7.392,369.6,479.03,23952
2022-06-29,3MM HDHMR,3.0,AL164,1,6.720000000000001,6.720000000000001,543.12,543
2022-06-29,3MM HDHMR,3.0,AL167,1,6.720000000000001,6.720000000000001,543.12,543
2022-06-30,3.30MM DWR,3.3,AL180,10,7.392,73.92,479.03,4790
2022-06-30,25MM DWR,25.0,AL183,2,56.00000000000001,112.00000000000001,3473.38,6947
2022-06-30,5.50MM DWR,5.5,AL183,5,12.32,61.6,772.22,3861
2022-06-30,17MM DWR,17.0,AL183,4,38.080000000000005,152.32000000000002,2134.02,8536
2022-07-01,7.50MM DWR,7.5,AL189,1,16.8,16.8,975.69,976
2022-07-02,11MM DWR,11.0,AL197,5,24.64,123.2,1449.91,7250
2022-07-02,18MM HDHMR,18.0,AL197,3,40.32000000000001,120.96000000000002,2944.69,8834
2022-07-02,5.50MM HDHMR,5.5,AL197,2,12.32,24.64,964.47,1929
2022-07-04,11MM DWR,11.0,AL199,1,24.64,24.64,1449.91,1450
2022-07-04,17MM DWR,17.0,AL199,21,38.080000000000005,799.6800000000001,2134.02,44814
2022-07-04,3.30MM DWR,3.3,AL201,20,7.392,147.84,479.03,9581
2022-07-04,3.30MM DIR,3.3,AL206,10,7.392,73.92,368.49,3685
2022-07-04,3MM HDHMR,3.0,AL199,5,6.720000000000001,33.6,543.12,2716
2022-07-05,3.30MM DWR,3.3,AL209,3,7.392,22.176000000000002,479.03,1437
2022-07-05,3.30MM DIR,3.3,AL212,1,7.392,7.392,368.49,368
2022-07-05,17MM DWR,17.0,AL213,1,38.080000000000005,38.080000000000005,2134.02,2134
2022-07-05,11MM DWR,11.0,AL213,1,24.64,24.64,1449.91,1450
2022-07-05,3.30MM DWR,3.3,AL215,10,7.392,73.92,479.03,4790
2022-07-05,11MM DWR,11.0,AL215,5,24.64,123.2,1449.91,7250
2022-07-05,17MM DWR,17.0,AL215,3,38.080000000000005,114.24000000000001,2134.02,6402
2022-07-05,5.50MM DWR,5.5,AL216,5,12.32,61.6,772.22,3861
2022-07-05,7.50MM DWR,7.5,AL216,5,16.8,84.0,975.69,4878
2022-07-05,3.30MM DWR,3.3,AL216,15,7.392,110.88000000000001,479.03,7185
2022-07-06,5.50MM DWR,5.5,AL217,1,12.32,12.32,772.22,772
2022-07-06,11MM DWR,11.0,AL218,20,24.64,492.8,1441.9,28838
2022-07-06,11MM DWR,11.0,AL220,8,24.64,197.12,1449.91,11599
2022-07-06,3.30MM DWR,3.3,AL223,10,7.392,73.92,479.03,4790
2022-07-06,11MM DWR,11.0,AL223,6,24.64,147.84,1449.91,8699
2022-07-06,25MM DWR,25.0,AL223,2,56.00000000000001,112.00000000000001,3473.38,6947
2022-07-06,7.50MM DWR,7.5,AL224,3,16.8,50.400000000000006,975.69,2927
2022-07-06,3.30MM DWR,3.3,AL224,20,7.392,147.84,479.03,9581
2022-07-07,3.30MM DWR,3.3,AL232,10,7.392,73.92,479.03,4790
2022-07-07,3.30MM DWR,3.3,AL233,10,7.392,73.92,479.03,4790
2022-07-08,5.50MM DWR,5.5,AL235,27,12.32,332.64,772.22,20850
2022-07-08,5.50MM DIR,5.5,AL235,5,12.32,61.6,594.38,2972
2022-07-08,17MM DWR,17.0,AL236,1,38.080000000000005,38.080000000000005,2134.02,2134
2022-07-08,3.30MM DWR,3.3,AL240,4,7.392,29.568,479.03,1916
2022-07-09,3MM HDHMR,3.0,AL243,5,6.720000000000001,33.6,543.12,2716
2022-07-09,5.50MM HDHMR,5.5,AL243,5,12.32,61.6,964.47,4822
2022-07-11,11MM DWR,11.0,AL247,1,24.64,24.64,1538.03,1538
2022-07-11,3.30MM DWR,3.3,AL250,10,7.392,73.92,479.03,4790
2022-07-11,5.50MM DWR,5.5,AL250,2,12.32,24.64,772.22,1544
2022-07-11,3.30MM DWR,3.3,AL250,10,7.392,73.92,479.03,4790
2022-07-11,18MM HDHMR,18.0,AL249,2,40.32000000000001,80.64000000000001,2944.69,5889
2022-07-11,5.50MM HDHMR,5.5,AL249,3,12.32,36.96,964.47,2893
2022-07-12,3.30MM DWR,3.3,AL262,10,7.392,73.92,479.03,4790
2022-07-12,5.50MM DWR,5.5,AL263,2,12.32,24.64,772.22,1544
2022-07-12,3.30MM DWR,3.3,AL264,4,7.392,29.568,512.68,2051
2022-07-12,3.30MM DWR,3.3,AL266,8,7.392,59.136,479.0,3832
2022-07-12,17MM DWR,17.0,AL269,6,38.080000000000005,228.48000000000002,2134.02,12804
2022-07-12,3.30MM DWR,3.3,AL269,15,7.392,110.88000000000001,479.03,7185
2022-07-12,11MM DWR,11.0,AL269,6,24.64,147.84,1449.91,8699
2022-07-13,11MM DWR,11.0,AL274,5,24.64,123.2,1449.91,7250
2022-07-13,3.30MM DWR,3.3,AL274,20,7.392,147.84,479.03,9581
2022-07-13,17MM DWR,17.0,AL274,5,38.080000000000005,190.40000000000003,2134.02,10670
2022-07-13,25MM DWR,25.0,AL282,6,56.00000000000001,336.00000000000006,3473.38,20840
2022-07-13,3.30MM DWR,3.3,AL282,1,7.392,7.392,479.03,479
2022-07-14,3.30MM DWR,3.3,AL283,10,7.392,73.92,479.03,4790
2022-07-14,3.30MM DIR,3.3,AL283,7,7.392,51.744,368.49,2579
2022-07-14,17MM DWR,17.0,AL285,1,38.080000000000005,38.080000000000005,2134.02,2134
2022-07-14,3.30MM DWR,3.3,AL285,7,7.392,51.744,479.03,3353
2022-07-14,11MM DWR,11.0,AL285,5,24.64,123.2,1449.91,7250
2022-07-14,3.30MM DWR,3.3,AL286,1,7.392,7.392,479.03,479
2022-07-14,3.30MM DIR,3.3,AL286,7,7.392,51.744,368.49,2579
2022-07-14,7.50MM DWR,7.5,AL288,10,16.8,168.0,975.69,9757
2022-07-15,3.30MM DWR,3.3,AL290,2,7.392,14.784,479.03,958
2022-07-15,3.30MM DWR,3.3,AL291,2,7.392,14.784,512.68,1025
2022-07-15,3.30MM DWR,3.3,AL292,1,7.392,7.392,512.68,513
2022-07-16,11MM DWR,11.0,AL297,1,24.64,24.64,1449.91,1450
2022-07-16,3.30MM DWR,3.3,AL297,7,7.392,51.744,479.03,3353
2022-07-16,3.30MM DWR,3.3,AL298,13,7.392,96.096,479.03,6227
2022-07-16,3.30MM DIR,3.3,AL302,10,7.392,73.92,368.49,3685
2022-07-16,3MM HDHMR,3.0,AL302,15,6.720000000000001,100.80000000000001,543.12,8147
2022-07-18,17MM DWR,17.0,AL306,1,38.080000000000005,38.080000000000005,2134.02,2134
2022-07-18,3.30MM DWR,3.3,AL307,2,7.392,14.784,479.03,958
2022-07-18,11MM DWR,11.0,AL309,5,24.64,123.2,1449.91,7250
2022-07-18,3.30MM DWR,3.3,AL310,25,7.392,184.8,479.03,11976
2022-07-18,5.50MM DWR,5.5,AL310,10,12.32,123.2,772.22,7722
2022-07-18,11MM DWR,11.0,AL310,5,24.64,123.2,1449.91,7250
2022-07-19,25MM DWR,25.0,AL311,1,56.00000000000001,56.00000000000001,3473.38,3473
2022-07-19,3.30MM DWR,3.3,AL311,100,7.392,739.2,479.03,47903
2022-07-19,5.50MM DWR,5.5,AL311,10,12.32,123.2,772.22,7722
2022-07-19,11MM DWR,11.0,AL311,10,24.64,246.4,1449.91,14499
2022-07-19,17MM DWR,17.0,AL311,5,38.080000000000005,190.40000000000003,2134.02,10670
2022-07-20,5.50MM DWR,5.5,AL316,3,12.32,36.96,772.33,2317
2022-07-20,3.30MM DWR,3.3,AL316,20,7.392,147.84,479.05,9581
2022-07-20,3.30MM DWR,3.3,AL320,4,7.392,29.568,479.03,1916
2022-07-20,18MM HDHMR,18.0,AL317,2,40.32000000000001,80.64000000000001,2944.5,5889
2022-07-21,3.30MM DWR,3.3,AL322,15,7.392,110.88000000000001,479.0,7185
2022-07-21,17MM DWR,17.0,AL323,2,38.080000000000005,76.16000000000001,2134.0,4268
2022-07-22,11MM DWR,11.0,AL329,2,24.64,49.28,1449.91,2900
2022-07-22,3.30MM DWR,3.3,AL329,5,7.392,36.96,479.03,2395
2022-07-22,3.30MM DWR,3.3,AL331,1,7.392,7.392,479.03,479
2022-07-22,3.30MM DIR,3.3,AL332,2,7.392,14.784,368.49,737
2022-07-22,3.30MM DWR,3.3,AL332,10,7.392,73.92,479.03,4790
2022-07-22,17MM DIR,17.0,AL332,2,38.080000000000005,76.16000000000001,1642.17,3284
2022-07-22,3.30MM DWR,3.3,AL333,3,7.392,22.176000000000002,479.03,1437
2022-07-22,5.50MM DWR,5.5,AL334,10,12.32,123.2,772.22,7722
2022-07-23,11MM DWR,11.0,AL338,8,24.64,197.12,1449.91,11599
2022-07-23,3.30MM DWR,3.3,AL338,20,7.392,147.84,479.03,9581
2022-07-23,3.30MM DWR,3.3,AL341,1,7.392,7.392,479.03,479
2022-07-25,5.50MM DWR,5.5,AL347,4,12.32,49.28,772.22,3089
2022-07-25,11MM DWR,11.0,AL347,1,24.64,24.64,1449.91,1450
2022-07-25,3.30MM DWR,3.3,AL348,2,7.392,14.784,479.0,958
2022-07-25,17MM DWR,17.0,AL348,6,38.080000000000005,228.48000000000002,2134.0,12804
2022-07-25,5.50MM DWR,5.5,AL348,1,12.32,12.32,594.38,594
2022-07-25,3.30MM DWR,3.3,AL354,10,7.392,73.92,479.03,4790
2022-07-25,3MM HDHMR,3.0,AL354,10,6.720000000000001,67.2,543.12,5431
2022-07-26,7.50MM DWR,7.5,AL356,10,16.8,168.0,975.69,9757
2022-07-26,5.50MM DWR,5.5,AL357,10,12.32,123.2,772.22,7722
2022-07-26,5.50MM DIR,5.5,AL359,1,12.32,12.32,594.38,594
2022-07-26,3.30MM DWR,3.3,AL361,4,7.392,29.568,479.03,1916
2022-07-26,5.50MM DWR,5.5,AL362,2,12.32,24.64,801.0,1602
2022-07-26,11MM DWR,11.0,AL362,1,24.64,24.64,1538.0,1538
2022-07-26,3.30MM DWR,3.3,AL363,20,7.392,147.84,479.03,9581
2022-07-27,17MM DWR,17.0,AL368,1,38.080000000000005,38.080000000000005,2134.02,2134
2022-07-27,7.50MM DWR,7.5,AL368,3,16.8,50.400000000000006,975.69,2927
2022-07-27,3.30MM DWR,3.3,AL368,20,7.392,147.84,479.03,9581
2022-07-27,3.30MM DIR,3.3,AL368,3,7.392,22.176000000000002,368.49,1105
2022-07-28,3.30MM DIR,3.3,AL375,1,7.392,7.392,368.49,368
2022-07-28,17MM DWR,17.0,AL376,1,38.080000000000005,38.080000000000005,2134.02,2134
2022-07-29,5.50MM DWR,5.5,AL381,8,12.32,98.56,772.22,6178
2022-07-29,3.30MM DWR,3.3,AL384,5,7.392,36.96,479.03,2395
2022-07-29,5.50MM DWR,5.5,AL384,5,12.32,61.6,772.22,3861
2022-07-29,11MM DWR,11.0,AL384,5,24.64,123.2,1449.91,7250
2022-07-29,17MM DWR,17.0,AL384,2,38.080000000000005,76.16000000000001,2134.02,4268
2022-07-29,25MM DWR,25.0,AL384,2,56.00000000000001,112.00000000000001,3473.38,6947
2022-07-29,17MM DWR,17.0,AL388,18,38.080000000000005,685.44,2134.02,38412
2022-07-29,5.50MM HDHMR,5.5,AL382,5,12.32,61.6,964.47,4822
2022-07-29,12MM HDHMR,12.0,AL389,3,26.880000000000003,80.64000000000001,2016.0,6048
2022-07-30,3.30MM DWR,3.3,AL392,2,7.392,14.784,479.03,958
2022-07-30,3.30MM DWR,3.3,AL392,12,7.392,88.70400000000001,479.03,5748
2022-07-30,17MM DWR,17.0,AL392,3,38.080000000000005,114.24000000000001,2134.02,6402
2022-07-30,3.30MM DWR,3.3,AL394,6,7.392,44.352000000000004,479.03,2874
2022-07-30,17MM DWR,17.0,AL396,1,38.080000000000005,38.080000000000005,2134.0,2134
2022-07-30,11MM DWR,11.0,AL397,5,24.64,123.2,1425.88,7129
2022-07-30,17MM DWR,17.0,AL397,1,38.080000000000005,38.080000000000005,2090.76,2091
2022-08-01,3.30MM DWR,3.3,AL401,10,7.392,73.92,479.03,4790
2022-08-01,3.30MM DWR,3.3,AL402,6,7.392,44.352000000000004,479.03,2874
2022-08-01,17MM DWR,17.0,AL404,4,38.080000000000005,152.32000000000002,2134.02,8536
2022-08-01,3.30MM DWR,3.3,AL404,2,7.392,14.784,479.03,958
2022-08-02,3.30MM DWR,3.3,AL409,5,7.392,36.96,479.03,2395
2022-08-02,3.30MM DWR,3.3,AL410,1,7.392,7.392,479.03,479
2022-08-02,11MM DWR,11.0,AL411,5,24.64,123.2,1449.91,7250
2022-08-02,3.30MM DWR,3.3,AL411,20,7.392,147.84,479.03,9581
2022-08-02,17MM DWR,17.0,AL413,3,38.080000000000005,114.24000000000001,2134.02,6402
2022-08-02,3.30MM DWR,3.3,AL413,15,7.392,110.88000000000001,479.03,7185
2022-08-02,3.30MM DWR,3.3,AL415,3,7.392,22.176000000000002,479.03,1437
2022-08-02,5.50MM DWR,5.5,AL416,5,12.32,61.6,772.22,3861
2022-08-02,3.30MM DWR,3.3,AL416,20,7.392,147.84,479.03,9581
2022-08-03,3.30MM DWR,3.3,AL419,4,7.392,29.568,479.03,1916
2022-08-03,5.50MM DWR,5.5,AL422,2,12.32,24.64,772.22,1544
2022-08-03,3.30MM DWR,3.3,AL422,2,7.392,14.784,479.03,958
2022-08-03,11MM DWR,11.0,AL423,8,24.64,197.12,1435.49,11484
2022-08-03,5.50MM DWR,5.5,AL423,10,12.32,123.2,764.53,7645
2022-08-03,7.50MM DWR,7.5,AL423,50,16.8,840.0,966.07,48304
2022-08-03,16.50MM DWR,16.5,AL425,4,36.96,147.84,2069.93,8280
2022-08-03,11MM DWR,11.0,AL425,2,24.64,49.28,1449.91,2900
2022-08-03,3.30MM DWR,3.3,AL425,10,7.392,73.92,479.03,4790
2022-08-03,12MM HDHMR,12.0,AL424,4,26.880000000000003,107.52000000000001,1977.01,7908
2022-08-03,18MM HDHMR,18.0,AL424,4,40.32000000000001,161.28000000000003,2944.69,11779
2022-08-04,5.50MM DWR,5.5,AL427,12,12.32,147.84,833.1,9997
2022-08-04,3.30MM DWR,3.3,AL428,5,7.392,36.96,479.03,2395
2022-08-04,3.30MM DWR,3.3,AL431,4,7.392,29.568,479.03,1916
2022-08-04,11MM DWR,11.0,AL432,1,24.64,24.64,1449.91,1450
2022-08-04,3.30MM DWR,3.3,AL433,1,7.392,7.392,479.03,479
2022-08-05,3.30MM DWR,3.3,AL437,2,7.392,14.784,512.68,1025
2022-08-05,17MM DWR,17.0,AL440,2,38.080000000000005,76.16000000000001,2178.87,4358
2022-08-05,3.30MM DWR,3.3,AL440,2,7.392,14.784,512.68,1025
2022-08-05,3.30MM DWR,3.3,AL442,20,7.392,147.84,479.03,9581
2022-08-05,5.50MM DWR,5.5,AL442,10,12.32,123.2,772.22,7722
2022-08-05,3.30MM DWR,3.3,AL443,10,7.392,73.92,479.03,4790
2022-08-05,5.50MM DWR,5.5,AL443,20,12.32,246.4,772.22,15444
2022-08-05,11MM DWR,11.0,AL443,5,24.64,123.2,1449.91,7250
2022-08-05,12MM HDHMR,12.0,AL435,1,26.880000000000003,26.880000000000003,1977.01,1977
2022-08-06,5.50MM DWR,5.5,AL445,1,12.32,12.32,772.0,772
2022-08-06,11MM DWR,11.0,AL445,3,24.64,73.92,1450.0,4350
2022-08-06,3.30MM DWR,3.3,AL445,2,7.392,14.784,479.03,958
2022-08-06,5.50MM DWR,5.5,AL448,15,12.32,184.8,833.13,12497
2022-08-06,5.50MM DWR,5.5,AL450,3,12.32,36.96,772.22,2317
2022-08-06,3.30MM DWR,3.3,AL452,2,7.392,14.784,479.03,958
2022-08-08,3.30MM DWR,3.3,AL458,4,7.392,29.568,479.03,1916
2022-08-08,3.30MM DWR,3.3,AL458,3,7.392,22.176000000000002,479.03,1437
2022-08-08,7.50MM DWR,7.5,AL460,1,16.8,16.8,975.69,976
2022-08-09,12MM HDHMR,12.0,AL469,1,26.880000000000003,26.880000000000003,1977.01,1977
2022-08-10,11MM DWR,11.0,AL478,10,24.64,246.4,1449.91,14499
2022-08-10,7.50MM DWR,7.5,AL478,5,16.8,84.0,975.69,4878
2022-08-12,5.50MM DWR,5.5,AL481,3,12.32,36.96,772.22,2317
2022-08-12,3.30MM DWR,3.3,AL482,2,7.392,14.784,479.03,958
2022-08-13,11MM DIR,11.0,AL490,1,24.64,24.64,1115.07,1115
2022-08-15,3.30MM DWR,3.3,AL492,20,7.392,147.84,479.03,9581
2022-08-15,3.30MM DIR,3.3,AL496,3,7.392,22.176000000000002,368.49,1105
2022-08-15,5.50MM DWR,5.5,AL496,6,12.32,73.92,772.22,4633
2022-08-15,3.30MM DWR,3.3,AL496,15,7.392,110.88000000000001,472.62,7089
2022-08-15,5.50MM HDHMR,5.5,AL492,1,12.32,12.32,964.47,964
2022-08-16,3.30MM DIR,3.3,AL497,20,7.392,147.84,368.49,7370
2022-08-16,3.30MM DWR,3.3,AL499,5,7.392,36.96,479.03,2395
2022-08-16,3.30MM DWR,3.3,AL500,6,7.392,44.352000000000004,479.03,2874
2022-08-16,5.50MM DWR,5.5,AM001,1,12.32,12.32,772.22,772
2022-08-17,5.50MM DWR,5.5,AM003,3,12.32,36.96,772.22,2317
2022-08-17,3.30MM DWR,3.3,AM005,6,7.392,44.352000000000004,479.03,2874
2022-08-17,5.50MM DWR,5.5,AM005,1,12.32,12.32,772.0,772
2022-08-17,3.30MM DWR,3.3,AM005,4,7.392,29.568,479.03,1916
2022-08-17,17MM DWR,17.0,AM005,2,38.080000000000005,76.16000000000001,2134.02,4268
2022-08-17,3.30MM DWR,3.3,AM006,10,7.392,73.92,479.03,4790
2022-08-18,3.30MM DWR,3.3,AM010,5,7.392,36.96,479.03,2395
2022-08-18,25MM DWR,25.0,AM012,2,56.00000000000001,112.00000000000001,3314.45,6629
2022-08-18,3.30MM DWR,3.3,AM013,20,7.392,147.84,479.03,9581
2022-08-20,5.50MM DWR,5.5,AM015,6,12.32,73.92,772.22,4633
2022-08-20,7.50MM DWR,7.5,AM015,2,16.8,33.6,975.69,1951
2022-08-20,3.30MM DWR,3.3,AM016,2,7.392,14.784,479.03,958
2022-08-20,3.30MM DWR,3.3,AM023,10,7.392,73.92,479.03,4790
2022-08-22,3.30MM DWR,3.3,AM025,8,7.392,59.136,479.03,3832
2022-08-22,5.50MM DWR,5.5,AM025,10,12.32,123.2,772.22,7722
2022-08-22,17MM DWR,17.0,AM025,4,38.080000000000005,152.32000000000002,2134.02,8536
2022-08-22,3.30MM DWR,3.3,AM026,5,7.392,36.96,512.0,2560
2022-08-22,3.30MM DIR,3.3,AM029,10,7.392,73.92,368.49,3685
2022-08-22,5.50MM DWR,5.5,AM029,12,12.32,147.84,772.22,9267
2022-08-22,11MM DWR,11.0,AM030,10,24.64,246.4,1449.91,14499
2022-08-22,3.30MM DWR,3.3,AM031,20,7.392,147.84,456.28,9126
2022-08-22,17MM DWR,17.0,AM031,4,38.080000000000005,152.32000000000002,2036.29,8145
2022-08-22,17MM DWR,17.0,AM032,1,38.080000000000005,38.080000000000005,2134.0,2134
2022-08-22,11MM DWR,11.0,AM032,1,24.64,24.64,1450.0,1450
2022-08-22,17MM DWR,17.0,AM032,6,38.080000000000005,228.48000000000002,2134.02,12804
2022-08-22,17MM DWR,17.0,AM033,10,38.080000000000005,380.80000000000007,2114.79,21148
2022-08-22,5.50MM HDHMR,5.5,AM028,2,12.32,24.64,964.47,1929
2022-08-23,3.30MM DWR,3.3,AM037,1,7.392,7.392,512.68,513
2022-08-23,3.30MM DWR,3.3,AM039,1,7.392,7.392,479.03,479
2022-08-23,3.30MM DWR,3.3,AM040,2,7.392,14.784,479.03,958
2022-08-23,3.30MM DWR,3.3,AM043,10,7.392,73.92,479.03,4790
2022-08-23,17MM DWR,17.0,AM043,1,38.080000000000005,38.080000000000005,2134.02,2134
2022-08-23,5.50MM HDHMR,5.5,AM045,2,12.32,24.64,964.47,1929
2022-08-24,5.50MM DIR,5.5,AM049,2,12.32,24.64,594.38,1189
2022-08-24,3.30MM DWR,3.3,AM049,10,7.392,73.92,479.03,4790
2022-08-24,17MM DWR,17.0,AM050,2,38.080000000000005,76.16000000000001,2112.0,4224
2022-08-24,11MM DWR,11.0,AM050,15,24.64,369.6,1424.0,21360
2022-08-24,3.30MM DWR,3.3,AM051,5,7.392,36.96,479.03,2395
2022-08-24,5.50MM DIR,5.5,AM051,10,12.32,123.2,594.38,5944
2022-08-24,5.50MM DWR,5.5,AM051,5,12.32,61.6,772.22,3861
2022-08-24,5.50MM HDHMR,5.5,AM051,2,12.32,24.64,964.47,1929
2022-08-25,17MM DWR,17.0,AM055,4,38.080000000000005,152.32000000000002,2134.02,8536
2022-08-25,3.30MM DWR,3.3,AM055,8,7.392,59.136,479.0,3832
2022-08-25,3.30MM DWR,3.3,AM055,10,7.392,73.92,479.03,4790
2022-08-25,5.50MM DWR,5.5,AM056,4,12.32,49.28,772.22,3089
2022-08-25,3.30MM DWR,3.3,AM057,15,7.392,110.88000000000001,512.68,7690
2022-08-26,3.30MM DIR,3.3,AM059,65,7.392,480.48,368.49,23952
2022-08-26,7.50MM DWR,7.5,AM059,3,16.8,50.400000000000006,975.69,2927
2022-08-26,3.30MM DWR,3.3,AM060,15,7.392,110.88000000000001,479.03,7185
2022-08-26,17MM DWR,17.0,AM060,6,38.080000000000005,228.48000000000002,2134.02,12804
2022-08-26,3.30MM DWR,3.3,AM061,3,7.392,22.176000000000002,479.03,1437
2022-08-27,3.30MM DWR,3.3,AM063,2,7.392,14.784,512.0,1024
2022-08-27,5.50MM DWR,5.5,AM068,2,12.32,24.64,772.22,1544
2022-08-27,7.50MM DWR,7.5,AM071,10,16.8,168.0,975.69,9757
2022-08-27,11MM DWR,11.0,AM071,10,24.64,246.4,1449.91,14499
2022-08-27,3.30MM DIR,3.3,AM071,20,7.392,147.84,368.49,7370
2022-08-27,5.50MM DWR,5.5,AM071,20,12.32,246.4,772.22,15444
2022-08-27,5.50MM DWR,5.5,AM073,2,12.32,24.64,772.22,1544
2022-08-27,3.30MM DWR,3.3,AM073,13,7.392,96.096,479.03,6227
2022-08-27,3MM HDHMR,3.0,AM069,10,6.720000000000001,67.2,543.12,5431
2022-08-29,3.30MM DWR,3.3,AM075,10,7.392,73.92,479.0,4790
2022-08-29,3.30MM DWR,3.3,AM076,5,7.392,36.96,479.03,2395
2022-08-29,11MM DWR,11.0,AM076,4,24.64,98.56,1449.91,5800
2022-08-29,11MM DWR,11.0,AM079,4,24.64,98.56,1449.91,5800
2022-08-30,3.30MM DWR,3.3,AM080,50,7.392,369.6,479.03,23952
2022-08-30,5.50MM DWR,5.5,AM080,10,12.32,123.2,772.22,7722
2022-08-30,3.30MM DWR,3.3,AM085,10,7.392,73.92,479.03,4790
2022-08-30,17MM DWR,17.0,AM086,2,38.080000000000005,76.16000000000001,2134.02,4268
2022-08-30,3MM HDHMR,3.0,AM085,1,6.720000000000001,6.720000000000001,543.0,543
